41.746821114664201,-112.020463872485850,1995.228727315307400
41.746821107646184,-112.020463936505170,1995.245887976851500
41.746821186322236,-112.020464102163800,1995.213634793550200
41.746821217392792,-112.020463917085460,1995.203317951952800
41.746821293994167,-112.020464125541120,1995.213244559956400
41.746821091215260,-112.020464170819890,1995.219988429998700
41.746821048178710,-112.020464323498290,1995.203764708175600
41.746821088782880,-112.020464323764410,1995.203958323423200
41.746821150380605,-112.020464187875260,1995.198134528877500
41.746821010305979,-112.020464314353990,1995.189817896560000
41.746821062561082,-112.020464375379820,1995.192089433685400
41.746820913117382,-112.020464303602420,1995.200438636687300
41.746820910677577,-112.020464627771560,1995.138736388692000
41.746821150385770,-112.020464508315270,1995.159701002672400
41.746821131728090,-112.020464235827670,1995.156250324193300
41.746821105467461,-112.020464624792960,1995.142826031107700
41.746821046697121,-112.020464609029840,1995.138076997453500
41.746820992236501,-112.020464699683560,1995.152934860983800
41.746821143285793,-112.020464584500320,1995.142025556898700
41.746821139341563,-112.020464767127170,1995.141732339851800
41.746820846055208,-112.020464858869960,1995.132793478927200
41.746820900842550,-112.020464728848270,1995.126129433042300
41.746820820658918,-112.020464856114670,1995.082000695340200
41.746820987027469,-112.020464935899680,1995.090690196724400
41.746820888873117,-112.020465338538320,1995.063213636959100
41.746820971186182,-112.020465247177260,1995.072082525478900
41.746820785178379,-112.020465243682350,1995.059403560804200
41.746820854767726,-112.020465162189740,1995.049603489947900
41.746820756100909,-112.020465172954530,1995.079313043899700
41.746820610062606,-112.020465281025640,1995.068366281380800
41.746820806109277,-112.020465223039570,1995.057608504978400
41.746820857258008,-112.020465426815990,1995.042822363894600
41.746820785340852,-112.020465356889830,1995.032180747682100
41.746820804364141,-112.020465443897620,1995.026066957835200
41.746820783748745,-112.020465382377780,1995.025638242550300
41.746820892125569,-112.020465492409000,1995.020196253971300
41.746820751904771,-112.020465345768660,1995.017306415402800
41.746820890182171,-112.020465680478550,1995.015105258022200
41.746820810824325,-112.020465208185230,1995.007981634471400
41.746820815811290,-112.020465525028670,1995.026747872894200
41.746820758282581,-112.020465640812470,1995.011983374561600
41.746820761871312,-112.020465630330660,1995.014672175150100
41.746820776584727,-112.020465497466790,1995.004356172051800
41.746820871515894,-112.020465100378900,1994.999278116875500
41.746820890677533,-112.020465370628320,1995.013967242642600
41.746820929905489,-112.020465116948530,1994.982370672082700
41.746820851085062,-112.020465266792470,1995.000707765056900
41.746820805721967,-112.020465119741590,1994.972781932099900
41.746820681474219,-112.020465301071110,1994.992789523035300
41.746821003128964,-112.020465364280070,1995.000305487690400
41.746820866570772,-112.020465006306760,1994.995595764284600
41.746820973966095,-112.020465234640740,1994.982803967217300
41.746820910338904,-112.020465122019250,1995.013953753619500
41.746821020991234,-112.020465164230370,1994.986264663947800
41.746820971460743,-112.020465265397090,1994.990695292280600
41.746821070264943,-112.020465127789690,1995.001806104008900
41.746820958778393,-112.020465315647610,1995.001143574888600
41.746820985791629,-112.020465236183410,1994.996625590662500
41.746820895018566,-112.020465511376910,1994.998980898899200
41.746820846884241,-112.020465471437860,1995.000824227351600
41.746820698897800,-112.020465377976980,1994.976761260883900
41.746820730601812,-112.020465512712350,1994.981106950221600
41.746821003518058,-112.020465609125750,1994.968155015471400
41.746820728788421,-112.020465513513740,1994.966658296109900
41.746820874657359,-112.020465932283560,1994.963376470018800
41.746820834795315,-112.020465659189280,1994.969275481940300
41.746820865493589,-112.020465813069020,1994.955316014905500
41.746820783473623,-112.020465626229840,1994.958430714738400
41.746820770625384,-112.020465589719080,1994.929698959861800
41.746820851799164,-112.020465777803980,1994.934480258256100
41.746820440578560,-112.020466367694750,1994.886215502521300
41.746820490727337,-112.020466382911650,1994.888236470440900
41.746820470814740,-112.020466584101740,1994.865377025239700
41.746820399170339,-112.020466722539030,1994.856460979655800
41.746820365432555,-112.020466663917920,1994.873579474192400
41.746820394036327,-112.020466510571350,1994.873692694829300
41.746820562795307,-112.020466396283810,1994.896089240856300
41.746820275311755,-112.020466413198920,1994.892029146114700
41.746820204882120,-112.020467027346230,1994.874529801055400
41.746820315220219,-112.020467219617830,1994.881660752692600
41.746820026782373,-112.020467657847410,1994.859493233475400
41.746820043611599,-112.020467635843730,1994.852983966021400
41.746820062340106,-112.020467637938920,1994.863473202447900
41.746820182828408,-112.020467678091040,1994.848106426335300
41.746820036266705,-112.020467726050900,1994.845648150723900
41.746819899668573,-112.020467645825750,1994.858878901669200
41.746819950989412,-112.020467697938400,1994.847303100538300
41.746819888881241,-112.020467800477580,1994.842698791337600
41.746819692187749,-112.020468443921910,1994.837874105860500
41.746819472156623,-112.020468195184900,1994.839370709557900
41.746819333201245,-112.020468771912190,1994.817330633236900
41.746819473854558,-112.020468999435780,1994.823621825815300
41.746819357780033,-112.020469394108050,1994.827900994286200
41.746819195315865,-112.020469216902190,1994.844280664946400
41.746819293930329,-112.020469288031530,1994.810450249027100
41.746819265976697,-112.020469544652230,1994.822309148362100
41.746819316690136,-112.020469192195210,1994.831326633958300
41.746819240799063,-112.020469178181860,1994.813367657115800
41.746819029474636,-112.020469888560190,1994.802742176255200
41.746819033594171,-112.020469934364370,1994.808636458781600
41.746818710255909,-112.020470256357510,1994.789609681544100
41.746818842813873,-112.020470258797830,1994.779304965117700
41.746818771889181,-112.020470597647740,1994.778337953044700
41.746818657738139,-112.020470649202370,1994.771274080440400
41.746818683597290,-112.020470461537220,1994.769947934960800
41.746818663378761,-112.020470268471210,1994.782105093520400
41.746818506682679,-112.020470678917420,1994.788024860765300
41.746818590851625,-112.020470296961990,1994.785011560842100
41.746818466178667,-112.020471094748900,1994.783619466997200
41.746818532925062,-112.020470974457070,1994.790629484886300
41.746818252117990,-112.020471096059270,1994.788075579878800
41.746818218871930,-112.020471031657100,1994.775876036964300
41.746818178399884,-112.020471370051520,1994.771302971202000
41.746818349294394,-112.020471288226940,1994.781697538931400
41.746818269202024,-112.020471420398390,1994.773230270951200
41.746818257187897,-112.020471507673790,1994.792000515271000
41.746818289283418,-112.020471263281390,1994.757912435557300
41.746818296207863,-112.020471458565380,1994.755937519222900
41.746817803366099,-112.020471957507470,1994.743962176997000
41.746817704815399,-112.020471706842090,1994.755977844796200
41.746817561356551,-112.020472312428580,1994.741573049715700
41.746817773188958,-112.020472356712330,1994.739773182201100
41.746817650934062,-112.020472502287970,1994.741979419812000
41.746817483492812,-112.020472560070520,1994.731094233481400
41.746817504503582,-112.020472913584810,1994.729158669824800
41.746817535985947,-112.020472679976790,1994.740271557891400
41.746817518888712,-112.020472857031420,1994.730632467647900
41.746817502797313,-112.020472868756020,1994.714174214416700
41.746817375110766,-112.020472945715740,1994.740369250598400
41.746817548854260,-112.020473013886290,1994.727890848173000
41.746817195755405,-112.020473563031120,1994.703964288255100
41.746817155382260,-112.020473642412680,1994.691000185613600
41.746816955779735,-112.020473687756490,1994.707497911342200
41.746817017353386,-112.020473671351300,1994.689353029051100
41.746817471488853,-112.020473461374760,1994.701295452268400
41.746817170286370,-112.020473474811990,1994.702727792669300
41.746817348790529,-112.020473485441070,1994.704233275657500
