-1.24212,2.52337,0.5
-1.27846,2.49669,0.5
-1.31673,2.4914,0.5
-1.35935,2.51933,0.5
-2.53463,1.25447,0.5
-2.55321,1.23022,0.5
-2.57142,1.20577,0.5
-2.59351,1.18537,0.5
-4.15654,6.106545,0.5
-2.56843,-0.233540,0.5
